start, delay, loss random, rate
0.000000	0.000380	0.00	15020.928
0.500000	0.000418	0.00	14161.888
1.000000	0.000386	0.00	15070.016
1.500000	0.000405	0.00	14922.752
2.000000	0.000413	0.00	14750.944
2.500000	0.000450	0.00	13695.552
3.000000	0.000438	0.00	14014.624
3.500000	0.000400	0.00	14947.296
4.000000	0.000444	0.00	14235.520
4.500000	0.000432	0.00	14235.520
5.000000	0.000408	0.00	15020.928
5.500000	0.000418	0.00	14898.208
6.000000	0.000514	0.00	13204.672
6.500000	0.000447	0.00	13990.080
7.000000	0.000477	0.00	13990.080
7.500000	0.000499	0.00	13155.584
8.000000	0.000477	0.00	13572.832
8.500000	0.000567	0.00	12591.072
9.000000	0.000511	0.00	13548.288
9.500000	0.000525	0.00	13450.112
10.000000	0.000584	0.00	12345.632
10.500000	0.000625	0.00	11707.488
11.000000	0.000533	0.00	12836.512
11.500000	0.000553	0.00	13032.864
12.000000	0.000558	0.00	13940.992
12.500000	0.000719	0.00	11044.800
13.000000	0.000785	0.00	10161.216
13.500000	0.000868	0.00	10112.128
14.000000	0.001139	0.00	7878.624
14.500000	0.000811	0.00	10406.656
15.000000	0.000959	0.00	9253.088
15.500000	0.000886	0.00	9915.776
16.000000	0.001047	0.00	8762.208
16.500000	0.000981	0.30	8197.696
17.000000	0.000993	0.00	9302.176
17.500000	0.001008	0.00	9154.912
18.000000	0.001435	0.00	6847.776
18.500000	0.000997	0.28	8565.856
19.000000	0.001166	0.00	8492.224
19.500000	0.001510	0.39	6283.264
20.000000	0.001792	0.42	5866.016
20.500000	0.001750	0.00	5915.104
21.000000	0.001946	0.00	5620.576
21.500000	0.001536	0.40	6209.632
22.000000	0.001289	0.66	7387.744
22.500000	0.002135	0.00	5105.152
23.000000	0.003169	0.72	3362.528
23.500000	0.002115	1.11	4368.832
24.000000	0.002735	1.43	3411.616
24.500000	0.003020	2.01	3558.880
25.000000	0.002641	0.67	3632.512
25.500000	0.002488	1.69	4295.200
26.000000	0.003967	0.00	2626.208
26.500000	0.001897	5.71	3239.808
27.000000	0.005142	7.89	1718.080
27.500000	0.003164	3.67	2577.120
28.000000	0.002877	5.88	2748.928
28.500000	0.003279	5.71	2429.856
29.000000	0.002932	3.55	3337.984
29.500000	0.003127	6.60	2429.856
30.000000	0.004482	7.69	1791.712
30.500000	0.003105	12.50	1718.080
31.000000	0.006147	15.79	1153.568
31.500000	0.002910	17.44	1767.168
32.000000	0.003029	10.75	2012.608
32.500000	0.003488	15.15	1374.464
33.000000	0.002943	7.77	2356.224
33.500000	0.002320	9.71	2282.592
34.000000	0.003726	4.63	2503.488
34.500000	0.003132	6.25	2577.120
35.000000	0.002588	5.88	3141.632
35.500000	0.002942	8.04	2528.032
36.000000	0.003290	4.31	2748.928
36.500000	0.002979	0.68	3583.424
37.000000	0.003322	2.33	3068.000
37.500000	0.002495	3.45	3460.704
38.000000	0.002325	2.58	3706.144
38.500000	0.002409	2.10	3411.616
39.000000	0.002341	1.78	4098.848
39.500000	0.001975	3.05	3877.952
40.000000	0.002591	2.03	3583.424
40.500000	0.001817	0.42	5767.840
41.000000	0.001930	0.00	5546.944
41.500000	0.001579	1.31	5522.400
42.000000	0.002042	0.00	5301.504
42.500000	0.001471	0.00	7142.304
43.000000	0.001317	0.00	7731.360
43.500000	0.001408	0.00	7240.480
44.000000	0.001267	0.00	7706.816
44.500000	0.001522	0.00	6970.496
45.000000	0.001305	0.34	7240.480
45.500000	0.001411	0.00	6823.232
46.000000	0.001456	0.00	6945.952
46.500000	0.001058	0.00	8786.752
47.000000	0.001334	0.00	7387.744
47.500000	0.001003	0.00	9154.912
48.000000	0.000840	0.00	10627.552
48.500000	0.000986	0.31	7854.080
49.000000	0.000976	0.00	9204.000
49.500000	0.000721	0.00	11437.504
50.000000	0.000964	0.00	9130.368
50.500000	0.000870	0.00	9596.704
51.000000	0.000798	0.00	10455.744
51.500000	0.000616	0.00	12370.176
52.000000	0.000777	0.00	10701.184
52.500000	0.000718	0.00	11167.520
53.000000	0.000647	0.00	11756.576
53.500000	0.000502	0.00	14480.960
54.000000	0.000584	0.00	12272.000
54.500000	0.000596	0.00	12296.544
55.000000	0.000558	0.00	12591.072
55.500000	0.000544	0.00	13180.128
56.000000	0.000553	0.00	12615.616
56.500000	0.000511	0.00	13180.128
57.000000	0.000525	0.00	13180.128
57.500000	0.000511	0.00	12983.776
58.000000	0.000503	0.00	13769.184
58.500000	0.000507	0.00	13032.864
59.000000	0.000613	0.00	12002.016
59.500000	0.000450	0.00	14284.608
60.000000	0.000448	0.00	14456.416
60.500000	0.000498	0.00	13597.376
61.000000	0.000437	0.00	14088.256
61.500000	0.000417	0.00	14824.576
62.000000	0.000443	0.00	14137.344
62.500000	0.000459	0.00	14063.712
63.000000	0.000476	0.00	13572.832
63.500000	0.000450	0.00	13793.728
64.000000	0.000437	0.00	14579.136
64.500000	0.000427	0.00	14431.872
65.000000	0.000445	0.00	14186.432
65.500000	0.000449	0.00	13940.992
66.000000	0.000467	0.00	13351.936
66.500000	0.000432	0.00	14431.872
67.000000	0.000474	0.00	13965.536
67.500000	0.000460	0.00	13818.272
68.000000	0.000487	0.00	13842.816
68.500000	0.000445	0.00	13695.552
69.000000	0.000460	0.00	13940.992
69.500000	0.000509	0.00	13695.552
70.000000	0.000508	0.00	13401.024
70.500000	0.000519	0.00	13253.760
71.000000	0.000567	0.00	12272.000
71.500000	0.000568	0.00	12370.176
72.000000	0.000553	0.00	12787.424
72.500000	0.000525	0.00	13057.408
73.000000	0.000583	0.00	12394.720
73.500000	0.000565	0.00	12713.792
74.000000	0.000666	0.00	11658.400
74.500000	0.000551	0.00	13253.760
75.000000	0.000701	0.00	11314.784
75.500000	0.000858	0.00	9743.968
76.000000	0.000659	0.00	11977.472
76.500000	0.000644	0.00	11658.400
77.000000	0.000895	0.00	9793.056
77.500000	0.000902	0.00	9891.232
78.000000	0.001047	0.00	8590.400
78.500000	0.000770	0.00	11633.856
79.000000	0.000783	0.00	10799.360
79.500000	0.001062	0.00	8664.032
80.000000	0.001103	0.00	8467.680
80.500000	0.001156	0.00	8025.888
81.000000	0.001127	0.00	8541.312
81.500000	0.001217	0.00	8173.152
82.000000	0.001145	0.00	8222.240
82.500000	0.001198	0.00	7952.256
83.000000	0.001233	0.00	8148.608
83.500000	0.001467	0.81	6037.824
84.000000	0.001357	0.00	7436.832
84.500000	0.001433	0.75	6479.616
85.000000	0.001664	0.00	6528.704
85.500000	0.002007	0.00	5375.136
86.000000	0.002223	1.10	4393.376
86.500000	0.001922	1.05	4638.816
87.000000	0.002068	1.68	4295.200
87.500000	0.002025	0.50	4884.256
88.000000	0.001765	1.46	4982.432
88.500000	0.001912	1.58	4589.728
89.000000	0.002234	3.01	3927.040
89.500000	0.002108	2.50	3828.864
90.000000	0.003135	2.44	2945.280
90.500000	0.003039	3.48	2748.928
91.000000	0.002891	3.52	3337.984
91.500000	0.002632	2.00	3632.512
92.000000	0.003585	7.84	2282.592
92.500000	0.004457	7.69	1767.168
93.000000	0.002880	3.23	2945.280
93.500000	0.002609	2.88	3313.440
94.000000	0.003232	1.52	3215.264
94.500000	0.002524	1.27	3804.320
95.000000	0.002047	3.05	3902.496
95.500000	0.002302	1.14	4270.656
96.000000	0.002039	1.06	4565.184
96.500000	0.002098	1.10	4442.464
97.000000	0.002071	0.50	4835.168
97.500000	0.001955	1.02	4761.536
98.000000	0.002291	0.54	4516.096
98.500000	0.002055	0.50	4884.256
99.000000	0.001566	0.00	6896.864
99.500000	0.001218	0.32	7706.816
100.000000	0.002146	0.00	5006.976
100.500000	0.001419	0.35	6921.408
101.000000	0.001266	0.00	7289.568
101.500000	0.001201	0.00	8173.152
102.000000	0.000796	0.00	11560.224
102.500000	0.001088	0.29	8565.856
103.000000	0.000965	0.26	9473.984
103.500000	0.000907	0.00	9940.320
104.000000	0.000994	0.00	9253.088
104.500000	0.000904	0.00	9424.896
105.000000	0.000958	0.00	9081.280
105.500000	0.000863	0.00	9817.600
106.000000	0.000859	0.00	10627.552
106.500000	0.000953	0.00	9547.616
107.000000	0.000797	0.00	10480.288
107.500000	0.000734	0.00	11241.152
108.000000	0.000785	0.27	8909.472
108.500000	0.000705	0.00	10897.536
109.000000	0.000649	0.00	12002.016
109.500000	0.000620	0.00	12100.192
110.000000	0.000587	0.00	12517.440
110.500000	0.000583	0.00	12811.968
111.000000	0.000650	0.00	11854.752
111.500000	0.000576	0.00	12762.880
112.000000	0.000646	0.00	11511.136
112.500000	0.000500	0.00	13842.816
113.000000	0.000618	0.00	11879.296
113.500000	0.000566	0.00	12713.792
114.000000	0.000517	0.00	13180.128
114.500000	0.000545	0.00	12689.248
115.000000	0.000461	0.00	14358.240
115.500000	0.000442	0.00	14186.432
116.000000	0.000475	0.00	14161.888
116.500000	0.000490	0.00	13229.216
117.000000	0.000497	0.00	13695.552
117.500000	0.000472	0.00	13990.080
118.000000	0.000456	0.00	13990.080
118.500000	0.000459	0.00	13916.448
119.000000	0.000464	0.00	13916.448
119.500000	0.000528	0.00	12885.600
120.000000	0.000496	0.00	13057.408
120.500000	0.000476	0.00	13744.640
121.000000	0.000474	0.00	13891.904
121.500000	0.000485	0.00	13720.096
122.000000	0.000474	0.00	13818.272
122.500000	0.000421	0.00	14407.328
123.000000	0.000485	0.00	13253.760
123.500000	0.000496	0.00	13401.024
124.000000	0.000498	0.00	13695.552
124.500000	0.000501	0.00	13744.640
125.000000	0.000593	0.00	12173.824
125.500000	0.000507	0.00	13425.568
126.000000	0.000555	0.00	12615.616
126.500000	0.000564	0.00	12738.336
127.000000	0.000600	0.00	12149.280
127.500000	0.000552	0.00	13180.128
128.000000	0.000625	0.00	12615.616
128.500000	0.000666	0.00	11412.960
129.000000	0.000820	0.00	10431.200
129.500000	0.000631	0.00	11952.928
130.000000	0.000732	0.00	10897.536
130.500000	0.000692	0.00	11633.856
131.000000	0.000766	0.00	10431.200
131.500000	0.000945	0.00	9105.824
132.000000	0.000784	0.00	10480.288
132.500000	0.000773	0.00	10750.272
133.000000	0.000774	0.00	10431.200
133.500000	0.000874	0.25	9793.056
134.000000	0.000968	0.00	8786.752
134.500000	0.001104	0.00	8418.592
135.000000	0.000900	0.00	10063.040
135.500000	0.001009	0.00	9130.368
136.000000	0.000945	0.00	9523.072
136.500000	0.001142	0.00	8246.784
137.000000	0.001170	0.00	8443.136
137.500000	0.001362	0.00	7142.304
138.000000	0.001282	0.00	7903.168
138.500000	0.001303	0.35	6921.408
139.000000	0.001265	0.00	7804.992
139.500000	0.001921	0.49	4957.888
140.000000	0.001978	0.00	5841.472
140.500000	0.001252	0.00	7657.728
141.000000	0.001801	0.46	5301.504
141.500000	0.001583	0.81	6013.280
142.000000	0.002140	1.66	4393.376
142.500000	0.001916	0.52	4638.816
143.000000	0.001815	0.00	5964.192
143.500000	0.002219	1.82	3976.128
144.000000	0.002911	2.42	2969.824
144.500000	0.002517	2.56	2798.016
145.000000	0.002266	4.48	3141.632
145.500000	0.002375	2.70	3558.880
146.000000	0.003153	4.27	2724.384
146.500000	0.002882	5.17	2699.840
147.000000	0.003244	3.28	2920.736
147.500000	0.003096	5.94	2307.136
148.000000	0.002592	3.76	3166.176
148.500000	0.003593	4.35	2675.296
149.000000	0.003317	8.89	2012.608
149.500000	0.002451	9.43	2356.224
150.000000	0.003722	10.59	1865.344
150.500000	0.005021	12.70	1374.464
151.000000	0.004149	8.33	1889.888
151.500000	0.003735	14.06	1349.920
152.000000	0.003693	19.12	1325.376
152.500000	0.003904	15.19	1668.992
153.000000	0.004055	19.40	1325.376
153.500000	0.003529	16.90	1423.552
154.000000	0.003676	8.33	1914.432
154.500000	0.002616	10.89	2208.960
155.000000	0.004080	3.45	2037.152
155.500000	0.003977	9.41	1889.888
156.000000	0.003871	6.98	1988.064
156.500000	0.002587	4.84	2871.648
157.000000	0.003333	3.48	2724.384
157.500000	0.002554	5.38	3018.912
158.000000	0.002406	3.52	3362.528
158.500000	0.002238	2.74	3485.248
159.000000	0.003002	2.10	3436.160
159.500000	0.001748	2.02	4761.536
160.000000	0.002513	2.70	3534.336
160.500000	0.001984	0.45	5424.224
161.000000	0.002157	1.05	4614.272
161.500000	0.002931	1.38	3509.792
162.000000	0.001564	1.82	5301.504
162.500000	0.001929	0.47	5252.416
163.000000	0.002246	0.00	4884.256
163.500000	0.001916	0.45	5399.680
164.000000	0.001767	0.00	6136.000
164.500000	0.001451	0.00	7706.816
165.000000	0.001592	0.00	6160.544
165.500000	0.001337	0.00	7682.272
166.000000	0.001562	0.00	6283.264
166.500000	0.001505	0.00	6675.968
167.000000	0.001314	0.00	8124.064
167.500000	0.001069	0.31	7829.536
168.000000	0.001204	0.34	7117.760
168.500000	0.000968	0.00	9572.160
169.000000	0.001192	0.31	7804.992
169.500000	0.000851	0.00	9523.072
170.000000	0.000944	0.00	9719.424
170.500000	0.000842	0.00	10308.480
171.000000	0.000871	0.00	9719.424
171.500000	0.000879	0.00	10038.496
172.000000	0.000744	0.00	11069.344
172.500000	0.000705	0.00	11216.608
173.000000	0.000786	0.00	10725.728
173.500000	0.000749	0.00	10971.168
174.000000	0.000759	0.00	10480.288
174.500000	0.000825	0.00	9891.232
175.000000	0.000746	0.00	10701.184
175.500000	0.000625	0.00	12002.016
176.000000	0.000584	0.00	12443.808
176.500000	0.000590	0.00	12615.616
177.000000	0.000569	0.00	12492.896
177.500000	0.000603	0.00	12222.912
178.000000	0.000548	0.00	13204.672
178.500000	0.000526	0.00	13180.128
179.000000	0.000588	0.00	12222.912
179.500000	0.000455	0.00	14014.624
180.000000	0.000572	0.00	12394.720
180.500000	0.000534	0.00	13081.952
181.000000	0.000541	0.00	13180.128
181.500000	0.000508	0.00	13621.920
182.000000	0.000509	0.00	13474.656
182.500000	0.000528	0.00	12591.072
183.000000	0.000488	0.00	13597.376
183.500000	0.000463	0.00	15070.016
184.000000	0.000508	0.00	12861.056
184.500000	0.000493	0.00	13621.920
185.000000	0.000491	0.00	13523.744
185.500000	0.000532	0.00	12762.880
186.000000	0.000452	0.00	14088.256
186.500000	0.000471	0.00	13621.920
187.000000	0.000510	0.00	13376.480
187.500000	0.000514	0.00	13131.040
188.000000	0.000527	0.00	12836.512
188.500000	0.000477	0.00	14456.416
189.000000	0.000549	0.00	12934.688
189.500000	0.000528	0.00	12861.056
190.000000	0.000523	0.00	13302.848
190.500000	0.000531	0.00	13057.408
191.000000	0.000620	0.00	12321.088
191.500000	0.000622	0.00	12051.104
192.000000	0.000554	0.00	12836.512
192.500000	0.000601	0.00	12443.808
193.000000	0.000675	0.00	11462.048
